client_id,age,job,marital,education,credit_default,mortgage
9800,25,admin,married,,True,True
9801,49,blue-collar,married,basic_6y,True,True
9802,44,services,married,basic_9y,True,True
9803,34,blue-collar,married,high_school,True,True
9804,39,technician,divorced,professional_course,True,True
9805,56,services,married,high_school,True,True
9806,41,technician,married,professional_course,True,True
9807,32,unknown,single,basic_6y,True,True
9808,30,housemaid,married,high_school,True,True
9809,33,admin,married,university_degree,True,True
9810,46,admin,married,high_school,True,True
9811,34,management,married,university_degree,True,True
9812,57,blue-collar,married,basic_4y,True,True
9813,29,admin,married,professional_course,True,True
9814,43,blue-collar,married,basic_4y,True,True
9815,53,blue-collar,married,basic_4y,True,True
9816,53,blue-collar,married,basic_9y,True,True
9817,50,services,divorced,basic_4y,True,True
9818,44,services,married,,True,True
9819,28,admin,single,,True,True
9820,39,admin,single,high_school,True,True
9821,48,services,married,high_school,True,True
9822,55,unemployed,married,basic_4y,True,True
9823,43,blue-collar,married,basic_4y,True,True
9824,44,services,divorced,high_school,True,True
9825,33,admin,married,high_school,True,True
9826,43,blue-collar,married,basic_4y,True,True
9827,39,unemployed,married,professional_course,True,True
9828,29,admin,single,university_degree,True,True
9829,46,blue-collar,married,basic_4y,True,True
9830,36,blue-collar,divorced,high_school,True,True
9831,47,management,married,university_degree,True,True
9832,41,admin,single,university_degree,True,True
9833,47,blue-collar,divorced,basic_9y,True,True
9834,42,management,married,university_degree,True,True
9835,36,blue-collar,divorced,high_school,True,True
9836,42,blue-collar,married,basic_6y,True,True
9837,39,entrepreneur,married,high_school,True,True
9838,45,services,married,high_school,True,True
9839,48,blue-collar,married,basic_9y,True,True
9840,37,admin,married,university_degree,True,True
9841,30,self-employed,single,university_degree,True,True
9842,56,technician,married,basic_4y,True,True
9843,28,admin,married,university_degree,True,True
9844,33,management,married,high_school,True,True
9845,28,admin,married,university_degree,True,True
9846,29,admin,married,university_degree,True,True
9847,36,blue-collar,married,basic_6y,True,True
9848,35,services,single,high_school,True,True
9849,49,self-employed,married,professional_course,True,True
9850,22,technician,married,basic_9y,True,True
9851,48,blue-collar,married,basic_9y,True,True
9852,53,blue-collar,divorced,basic_4y,True,True
9853,32,blue-collar,married,basic_9y,True,True
9854,48,admin,divorced,high_school,True,True
9855,52,admin,divorced,basic_6y,True,True
9856,33,blue-collar,married,basic_9y,True,True
9857,30,blue-collar,married,basic_6y,True,True
9858,29,admin,single,university_degree,True,True
9859,31,services,married,high_school,True,True
9860,38,blue-collar,single,basic_9y,True,True
9861,45,entrepreneur,married,high_school,True,True
9862,36,blue-collar,married,basic_6y,True,True
9863,45,technician,single,professional_course,True,True
9864,31,admin,single,university_degree,True,True
9865,47,management,married,basic_4y,True,True
9866,27,admin,married,basic_9y,True,True
9867,37,blue-collar,married,basic_6y,True,True
9868,49,blue-collar,married,basic_9y,True,True
9869,37,blue-collar,married,basic_6y,True,True
9870,42,blue-collar,married,basic_6y,True,True
9871,54,admin,married,university_degree,True,True
9872,52,technician,married,high_school,True,True
9873,43,technician,married,professional_course,True,True
9874,30,blue-collar,single,basic_6y,True,True
9875,43,admin,married,high_school,True,True
9876,52,technician,married,high_school,True,True
9877,38,blue-collar,married,basic_4y,True,True
9878,38,blue-collar,married,basic_6y,True,True
9879,32,blue-collar,married,basic_6y,True,True
9880,47,unknown,married,,True,True
9881,34,services,married,high_school,True,True
9882,33,technician,married,university_degree,True,True
9883,42,technician,married,professional_course,True,True
9884,57,technician,single,professional_course,True,True
9885,24,self-employed,single,university_degree,True,True
9886,33,admin,single,university_degree,True,True
9887,39,housemaid,married,university_degree,True,True
9888,45,blue-collar,married,basic_6y,True,True
9889,31,blue-collar,married,basic_6y,True,True
9890,31,services,married,basic_9y,True,True
9891,48,blue-collar,married,basic_9y,True,True
9892,37,admin,single,high_school,True,True
9893,32,admin,single,high_school,True,True
9894,51,admin,married,basic_6y,True,True
9895,33,admin,married,university_degree,True,True
9896,60,technician,divorced,professional_course,True,True
9897,25,services,single,high_school,True,True
9898,50,blue-collar,married,basic_6y,True,True
9899,33,admin,single,university_degree,True,True
9900,44,admin,married,university_degree,True,True
9901,43,entrepreneur,married,university_degree,True,True
9902,57,retired,married,basic_4y,True,True
9903,58,management,married,university_degree,True,True
9904,50,blue-collar,married,basic_6y,True,True
9905,41,blue-collar,married,basic_6y,True,True
9906,34,blue-collar,single,basic_9y,True,True
9907,31,blue-collar,married,basic_9y,True,True
9908,31,technician,single,,True,True
9909,55,technician,married,high_school,True,True
9910,45,blue-collar,married,basic_9y,True,True
9911,48,admin,divorced,high_school,True,True
9912,44,unemployed,single,basic_4y,True,True
9913,30,admin,single,university_degree,True,True
9914,57,blue-collar,married,,True,True
9915,39,blue-collar,married,professional_course,True,True
9916,52,blue-collar,divorced,high_school,True,True
9917,36,services,single,,True,True
9918,41,self-employed,married,high_school,True,True
9919,43,unemployed,married,university_degree,True,True
9920,39,entrepreneur,married,university_degree,True,True
9921,44,blue-collar,divorced,high_school,True,True
9922,40,entrepreneur,married,basic_9y,True,True
9923,49,technician,divorced,,True,True
9924,42,admin,divorced,high_school,True,True
9925,56,blue-collar,married,basic_4y,True,True
9926,31,housemaid,married,basic_4y,True,True
9927,52,unemployed,married,,True,True
9928,33,management,single,university_degree,True,True
9929,33,admin,married,university_degree,True,True
9930,45,unknown,married,,True,True
9931,51,entrepreneur,married,professional_course,True,True
9932,36,technician,married,professional_course,True,True
9933,45,technician,married,university_degree,True,True
9934,42,services,married,high_school,True,True
9935,43,services,single,,True,True
9936,42,blue-collar,married,,True,True
9937,36,admin,married,professional_course,True,True
9938,42,blue-collar,divorced,basic_9y,True,True
9939,48,admin,married,professional_course,True,True
9940,35,admin,married,university_degree,True,True
9941,30,blue-collar,single,basic_4y,True,True
9942,31,admin,married,university_degree,True,True
9943,40,technician,married,basic_9y,True,True
9944,26,admin,single,high_school,True,True
9945,47,blue-collar,divorced,basic_4y,True,True
9946,41,housemaid,married,basic_4y,True,True
9947,40,services,married,high_school,True,True
9948,37,blue-collar,married,basic_9y,True,True
9949,38,blue-collar,married,basic_6y,True,True
9950,49,blue-collar,married,basic_9y,True,True
9951,50,blue-collar,divorced,basic_4y,True,True
9952,37,admin,married,basic_9y,True,True
9953,55,admin,divorced,high_school,True,True
9954,50,blue-collar,divorced,basic_4y,True,True
9955,38,admin,single,university_degree,True,True
9956,33,entrepreneur,married,high_school,True,True
9957,41,admin,single,high_school,True,True
9958,56,blue-collar,married,basic_4y,True,True
9959,52,services,married,university_degree,True,True
9960,51,unemployed,married,high_school,True,True
9961,32,blue-collar,married,basic_9y,True,True
9962,33,blue-collar,married,basic_6y,True,True
9963,49,management,divorced,high_school,True,True
9964,29,self-employed,married,university_degree,True,True
9965,35,blue-collar,married,basic_6y,True,True
9966,25,self-employed,married,professional_course,True,True
9967,47,blue-collar,married,basic_4y,True,True
9968,45,blue-collar,married,basic_4y,True,True
9969,56,admin,married,high_school,True,True
9970,43,technician,single,professional_course,True,True
9971,57,self-employed,married,basic_4y,True,True
9972,47,blue-collar,married,basic_9y,True,True
9973,45,entrepreneur,married,basic_6y,True,True
9974,45,blue-collar,married,basic_9y,True,True
9975,40,blue-collar,married,basic_4y,True,True
9976,36,unemployed,single,university_degree,True,True
9977,41,blue-collar,married,basic_9y,True,True
9978,45,entrepreneur,married,high_school,True,True
9979,38,admin,married,university_degree,True,True
9980,49,admin,divorced,university_degree,True,True
9981,53,blue-collar,married,basic_9y,True,True
9982,37,blue-collar,single,basic_9y,True,True
9983,43,services,married,high_school,True,True
9984,29,admin,single,university_degree,True,True
9985,39,technician,married,professional_course,True,True
9986,34,admin,single,high_school,True,True
9987,57,retired,single,high_school,True,True
9988,30,services,married,,True,True
9989,28,services,married,high_school,True,True
9990,35,blue-collar,single,,True,True
9991,28,technician,single,university_degree,True,True
9992,46,blue-collar,married,basic_9y,True,True
9993,31,housemaid,married,basic_4y,True,True
9994,59,retired,married,professional_course,True,True
9995,39,blue-collar,married,basic_4y,True,True
9996,36,technician,married,high_school,True,True
9997,33,services,single,basic_6y,True,True
9998,41,technician,married,professional_course,True,True
9999,40,services,divorced,,True,True
10000,28,admin,single,university_degree,True,True
10001,30,services,married,high_school,True,True
10002,25,blue-collar,single,basic_4y,True,True
10003,45,blue-collar,married,basic_9y,True,True
10004,40,admin,single,university_degree,True,True
10005,37,admin,married,university_degree,True,True
10006,45,blue-collar,married,basic_4y,True,True
10007,49,blue-collar,divorced,basic_4y,True,True
10008,42,blue-collar,married,basic_6y,True,True
10009,35,admin,single,high_school,True,True
10010,50,blue-collar,divorced,basic_4y,True,True
10011,56,blue-collar,divorced,basic_4y,True,True
10012,43,blue-collar,married,basic_9y,True,True
10013,35,management,single,,True,True
10014,53,unknown,married,high_school,True,True
10015,30,self-employed,single,university_degree,True,True
10016,32,entrepreneur,married,high_school,True,True
10017,32,blue-collar,married,basic_9y,True,True
10018,40,admin,married,high_school,True,True
10019,38,blue-collar,married,basic_6y,True,True
10020,54,housemaid,divorced,,True,True
10021,59,technician,married,university_degree,True,True
10022,45,blue-collar,divorced,basic_9y,True,True
10023,40,admin,married,university_degree,True,True
10024,27,student,single,high_school,True,True
10025,55,retired,divorced,high_school,True,True
10026,37,admin,single,university_degree,True,True
10027,53,technician,married,,True,True
10028,56,management,married,university_degree,True,True
10029,39,admin,married,university_degree,True,True
10030,29,services,married,high_school,True,True
10031,30,student,single,basic_9y,True,True
10032,31,entrepreneur,married,high_school,True,True
10033,42,entrepreneur,married,university_degree,True,True
10034,36,blue-collar,married,basic_6y,True,True
10035,38,admin,married,university_degree,True,True
10036,43,technician,married,professional_course,True,True
10037,41,blue-collar,married,basic_9y,True,True
10038,32,admin,married,high_school,True,True
10039,44,technician,married,professional_course,True,True
10040,39,admin,single,high_school,True,True
10041,39,admin,married,university_degree,True,True
10042,40,technician,married,high_school,True,True
10043,27,student,single,university_degree,True,True
10044,56,retired,married,basic_4y,True,True
10045,51,admin,single,basic_6y,True,True
10046,43,technician,single,professional_course,True,True
10047,48,admin,married,professional_course,True,True
10048,39,admin,divorced,professional_course,True,True
10049,55,technician,divorced,professional_course,True,True
10050,44,technician,divorced,professional_course,True,True
10051,42,blue-collar,married,basic_4y,True,True
10052,46,blue-collar,married,professional_course,True,True
10053,35,technician,married,professional_course,True,True
10054,48,blue-collar,divorced,basic_4y,True,True
10055,56,entrepreneur,married,,True,True
10056,36,blue-collar,married,basic_9y,True,True
10057,28,admin,single,university_degree,True,True
10058,42,admin,married,basic_6y,True,True
10059,30,admin,married,high_school,True,True
10060,36,entrepreneur,married,high_school,True,True
10061,54,blue-collar,married,basic_6y,True,True
10062,53,technician,married,,True,True
10063,35,services,married,high_school,True,True
10064,38,admin,single,basic_9y,True,True
10065,32,management,single,university_degree,True,True
10066,45,self-employed,married,professional_course,True,True
10067,55,blue-collar,married,basic_4y,True,True
10068,35,housemaid,single,,True,True
10069,31,blue-collar,married,basic_9y,True,True
10070,41,services,divorced,basic_9y,True,True
10071,39,admin,married,high_school,True,True
10072,49,technician,divorced,,True,True
10073,30,admin,single,university_degree,True,True
10074,41,services,married,basic_9y,True,True
10075,40,admin,married,high_school,True,True
10076,28,management,single,university_degree,True,True
10077,47,technician,married,professional_course,True,True
10078,59,services,married,high_school,True,True
10079,33,blue-collar,divorced,basic_9y,True,True
10080,44,blue-collar,married,basic_9y,True,True
10081,38,technician,married,professional_course,True,True
10082,38,services,married,high_school,True,True
10083,45,services,divorced,high_school,True,True
10084,39,admin,married,university_degree,True,True
10085,56,entrepreneur,married,university_degree,True,True
10086,53,entrepreneur,divorced,,True,True
10087,35,technician,married,basic_6y,True,True
10088,38,technician,divorced,professional_course,True,True
10089,55,self-employed,married,,True,True
10090,30,technician,married,high_school,True,True
10091,48,technician,married,,True,True
10092,32,admin,single,university_degree,True,True
10093,50,blue-collar,married,basic_4y,True,True
10094,32,housemaid,married,high_school,True,True
10095,43,blue-collar,married,basic_9y,True,True
10096,38,technician,single,university_degree,True,True
10097,50,admin,married,university_degree,True,True
10098,49,services,married,high_school,True,True
10099,58,entrepreneur,married,university_degree,True,True
10100,35,blue-collar,married,basic_6y,True,True
10101,44,admin,married,university_degree,True,True
10102,41,services,married,,True,True
10103,50,entrepreneur,married,basic_9y,True,True
10104,54,technician,married,university_degree,True,True
10105,42,blue-collar,married,basic_6y,True,True
10106,31,services,married,high_school,True,True
10107,43,blue-collar,married,basic_4y,True,True
10108,58,admin,single,university_degree,True,True
10109,35,housemaid,married,high_school,True,True
10110,59,services,divorced,high_school,True,True
10111,40,blue-collar,married,basic_4y,True,True
10112,48,admin,married,basic_9y,True,True
10113,49,admin,married,university_degree,True,True
10114,59,housemaid,married,high_school,True,True
10115,24,blue-collar,married,basic_9y,True,True
10116,43,management,married,high_school,True,True
10117,36,services,married,high_school,True,True
10118,56,blue-collar,married,basic_4y,True,True
10119,34,technician,married,professional_course,True,True
10120,27,admin,divorced,high_school,True,True
10121,34,technician,married,professional_course,True,True
10122,58,services,married,basic_4y,True,True
10123,39,unemployed,married,university_degree,True,True
10124,46,technician,married,university_degree,True,True
10125,40,blue-collar,single,basic_4y,True,True
10126,49,technician,married,professional_course,True,True
10127,42,admin,single,university_degree,True,True
10128,42,blue-collar,married,basic_6y,True,True
10129,32,technician,married,basic_9y,True,True
10130,44,admin,single,university_degree,True,True
10131,52,blue-collar,single,basic_4y,True,True
10132,40,blue-collar,married,basic_4y,True,True
10133,43,admin,single,high_school,True,True
10134,35,blue-collar,married,high_school,True,True
10135,54,housemaid,married,basic_4y,True,True
10136,35,services,married,basic_9y,True,True
10137,34,services,married,high_school,True,True
10138,22,services,single,basic_4y,True,True
10139,42,technician,married,professional_course,True,True
10140,33,management,single,university_degree,True,True
10141,39,management,married,university_degree,True,True
10142,47,blue-collar,married,basic_4y,True,True
10143,56,blue-collar,married,basic_4y,True,True
10144,49,blue-collar,married,basic_4y,True,True
10145,39,entrepreneur,married,high_school,True,True
10146,29,services,married,professional_course,True,True
10147,55,blue-collar,divorced,basic_4y,True,True
10148,34,technician,married,professional_course,True,True
10149,32,technician,married,university_degree,True,True
10150,46,entrepreneur,married,professional_course,True,True
10151,31,blue-collar,married,basic_9y,True,True
10152,54,technician,married,university_degree,True,True
10153,44,management,divorced,university_degree,True,True
10154,52,blue-collar,married,basic_9y,True,True
10155,49,technician,married,professional_course,True,True
10156,35,technician,divorced,professional_course,True,True
10157,43,entrepreneur,married,high_school,True,True
10158,59,entrepreneur,divorced,high_school,True,True
10159,36,services,married,high_school,True,True
10160,39,services,single,high_school,True,True
10161,36,self-employed,divorced,university_degree,True,True
10162,44,admin,single,university_degree,True,True
10163,44,management,married,high_school,True,True
10164,37,blue-collar,married,basic_4y,True,True
10165,41,blue-collar,married,basic_4y,True,True
10166,41,management,married,university_degree,True,True
10167,52,blue-collar,married,basic_4y,True,True
10168,45,blue-collar,single,basic_6y,True,True
10169,30,technician,single,professional_course,True,True
10170,48,management,married,university_degree,True,True
10171,43,blue-collar,married,basic_4y,True,True
10172,48,blue-collar,married,basic_6y,True,True
10173,40,blue-collar,married,,True,True
10174,29,blue-collar,married,high_school,True,True
10175,50,admin,married,university_degree,True,True
10176,49,blue-collar,married,basic_4y,True,True
10177,44,services,married,high_school,True,True
10178,49,technician,married,professional_course,True,True
10179,38,management,single,university_degree,True,True
10180,39,admin,married,high_school,True,True
10181,43,blue-collar,divorced,basic_9y,True,True
10182,30,entrepreneur,married,university_degree,True,True
10183,41,admin,married,basic_9y,True,True
10184,25,admin,single,high_school,True,True
10185,47,blue-collar,married,basic_4y,True,True
10186,54,blue-collar,divorced,,True,True
10187,36,services,married,high_school,True,True
10188,33,entrepreneur,married,university_degree,True,True
10189,34,technician,married,professional_course,True,True
10190,36,technician,married,professional_course,True,True
10191,57,technician,married,basic_4y,True,True
10192,37,technician,single,high_school,True,True
10193,38,admin,married,university_degree,True,True
10194,41,admin,married,professional_course,True,True
10195,53,blue-collar,married,basic_6y,True,True
10196,39,unemployed,single,basic_6y,True,True
10197,47,blue-collar,married,basic_4y,True,True
10198,33,blue-collar,married,basic_9y,True,True
10199,34,admin,single,high_school,True,True
10200,32,admin,single,university_degree,True,True
10201,33,technician,married,university_degree,True,True
10202,38,admin,married,university_degree,True,True
10203,48,blue-collar,married,basic_9y,True,True
10204,48,blue-collar,married,high_school,True,True
10205,30,services,married,university_degree,True,True
10206,36,admin,single,university_degree,True,True
10207,45,blue-collar,married,basic_6y,True,True
10208,60,admin,married,university_degree,True,True
10209,32,self-employed,divorced,university_degree,True,True
10210,33,admin,married,university_degree,True,True
10211,35,admin,single,high_school,True,True
10212,48,admin,married,high_school,True,True
10213,29,admin,single,university_degree,True,True
10214,46,admin,married,high_school,True,True
10215,45,blue-collar,married,basic_4y,True,True
10216,35,unemployed,married,university_degree,True,True
10217,30,technician,single,university_degree,True,True
10218,44,blue-collar,married,basic_9y,True,True
10219,32,unemployed,married,basic_9y,True,True
10220,27,blue-collar,single,basic_9y,True,True
10221,46,admin,married,professional_course,True,True
10222,29,blue-collar,married,high_school,True,True
10223,39,management,married,university_degree,True,True
10224,34,blue-collar,married,basic_9y,True,True
10225,34,blue-collar,married,basic_4y,True,True
10226,39,admin,married,university_degree,True,True
10227,35,entrepreneur,married,university_degree,True,True
10228,50,blue-collar,divorced,basic_4y,True,True
10229,38,admin,married,university_degree,True,True
10230,32,technician,single,high_school,True,True
10231,32,technician,married,professional_course,True,True
10232,38,blue-collar,married,professional_course,True,True
10233,49,admin,married,basic_9y,True,True
10234,38,technician,married,basic_6y,True,True
10235,28,admin,single,,True,True
10236,33,technician,married,high_school,True,True
10237,37,technician,single,professional_course,True,True
10238,41,services,divorced,basic_9y,True,True
10239,41,admin,divorced,high_school,True,True
10240,40,blue-collar,married,basic_6y,True,True
10241,31,blue-collar,single,high_school,True,True
10242,41,services,married,high_school,True,True
10243,34,entrepreneur,single,professional_course,True,True
10244,48,services,married,high_school,True,True
10245,52,technician,divorced,university_degree,True,True
10246,47,blue-collar,married,basic_9y,True,True
10247,50,housemaid,single,,True,True
10248,40,admin,single,high_school,True,True
10249,38,admin,divorced,high_school,True,True
10250,47,services,married,high_school,True,True
10251,34,blue-collar,married,basic_9y,True,True
10252,35,entrepreneur,married,basic_6y,True,True
10253,33,blue-collar,single,basic_9y,True,True
10254,37,management,married,university_degree,True,True
10255,52,blue-collar,married,basic_4y,True,True
10256,29,admin,divorced,university_degree,True,True
10257,47,entrepreneur,married,university_degree,True,True
10258,39,services,divorced,high_school,True,True
10259,52,unknown,married,basic_4y,True,True
10260,41,blue-collar,married,basic_6y,True,True
10261,39,blue-collar,married,basic_6y,True,True
10262,35,blue-collar,divorced,basic_9y,True,True
10263,49,retired,married,basic_4y,True,True
10264,32,admin,divorced,university_degree,True,True
10265,47,technician,single,professional_course,True,True
10266,28,admin,single,university_degree,True,True
10267,40,blue-collar,single,basic_9y,True,True
10268,59,admin,married,high_school,True,True
10269,50,technician,divorced,professional_course,True,True
10270,32,blue-collar,married,basic_6y,True,True
10271,38,admin,single,high_school,True,True
10272,34,management,married,university_degree,True,True
10273,41,blue-collar,married,basic_9y,True,True
10274,51,blue-collar,divorced,basic_4y,True,True
10275,31,blue-collar,married,basic_9y,True,True
10276,28,admin,married,high_school,True,True
10277,40,technician,married,professional_course,True,True
10278,50,blue-collar,single,basic_9y,True,True
10279,56,housemaid,divorced,basic_4y,True,True
10280,45,admin,married,basic_9y,True,True
10281,34,admin,married,university_degree,True,True
10282,34,blue-collar,married,basic_9y,True,True
10283,54,entrepreneur,married,university_degree,True,True
10284,32,blue-collar,married,basic_9y,True,True
10285,36,blue-collar,single,basic_6y,True,True
10286,40,blue-collar,married,,True,True
10287,25,technician,single,university_degree,True,True
10288,52,blue-collar,married,,True,True
10289,44,management,divorced,university_degree,True,True
10290,52,services,married,university_degree,True,True
10291,34,entrepreneur,married,university_degree,True,True
10292,40,technician,married,professional_course,True,True
10293,31,blue-collar,married,basic_9y,True,True
10294,45,entrepreneur,single,university_degree,True,True
10295,46,management,married,basic_4y,True,True
10296,33,blue-collar,married,basic_4y,True,True
10297,36,technician,married,university_degree,True,True
10298,40,admin,single,university_degree,True,True
10299,43,blue-collar,married,basic_9y,True,True
10300,35,student,single,university_degree,True,True
10301,32,services,single,high_school,True,True
10302,56,blue-collar,single,basic_6y,True,True
10303,28,blue-collar,married,basic_9y,True,True
10304,43,admin,married,high_school,True,True
10305,38,entrepreneur,married,basic_4y,True,True
10306,41,unemployed,divorced,high_school,True,True
10307,53,entrepreneur,married,basic_4y,True,True
10308,32,blue-collar,married,high_school,True,True
10309,30,technician,married,university_degree,True,True
10310,40,blue-collar,married,basic_4y,True,True
10311,47,services,married,,True,True
10312,52,blue-collar,married,basic_4y,True,True
10313,59,blue-collar,married,basic_4y,True,True
10314,33,admin,married,university_degree,True,True
10315,29,admin,single,university_degree,True,True
10316,56,services,divorced,basic_4y,True,True
10317,52,admin,divorced,high_school,True,True
10318,46,unknown,married,basic_4y,True,True
10319,37,admin,divorced,university_degree,True,True
10320,33,blue-collar,married,basic_9y,True,True
10321,57,services,divorced,high_school,True,True
10322,60,management,married,,True,True
10323,36,admin,married,university_degree,True,True
10324,34,blue-collar,married,basic_9y,True,True
10325,38,admin,married,high_school,True,True
10326,31,blue-collar,married,basic_9y,True,True
10327,25,student,single,high_school,True,True
10328,42,technician,married,university_degree,True,True
10329,29,admin,single,basic_9y,True,True
10330,41,blue-collar,married,basic_9y,True,True
10331,44,technician,divorced,professional_course,True,True
10332,43,self-employed,married,basic_9y,True,True
10333,51,management,married,basic_4y,True,True
10334,29,admin,single,university_degree,True,True
10335,33,self-employed,single,university_degree,True,True
10336,34,entrepreneur,single,professional_course,True,True
10337,53,admin,married,university_degree,True,True
10338,41,unknown,single,,True,True
10339,52,blue-collar,married,basic_4y,True,True
10340,44,management,divorced,basic_9y,True,True
10341,38,technician,married,professional_course,True,True
10342,26,technician,married,professional_course,True,True
10343,30,blue-collar,married,high_school,True,True
10344,41,technician,married,professional_course,True,True
10345,40,blue-collar,single,basic_9y,True,True
10346,57,technician,married,basic_9y,True,True
10347,35,admin,single,university_degree,True,True
10348,41,technician,single,university_degree,True,True
10349,53,unknown,married,high_school,True,True
10350,40,housemaid,married,basic_4y,True,True
10351,26,admin,married,high_school,True,True
10352,45,blue-collar,married,basic_9y,True,True
10353,31,entrepreneur,single,basic_9y,True,True
10354,32,admin,single,university_degree,True,True
10355,29,blue-collar,single,high_school,True,True
10356,28,blue-collar,married,basic_6y,True,True
10357,27,blue-collar,single,basic_9y,True,True
10358,32,blue-collar,married,basic_9y,True,True
10359,52,blue-collar,married,basic_4y,True,True
10360,46,admin,single,high_school,True,True
10361,37,entrepreneur,single,university_degree,True,True
10362,36,management,married,university_degree,True,True
10363,28,student,single,high_school,True,True
10364,52,blue-collar,married,basic_9y,True,True
10365,30,technician,divorced,professional_course,True,True
10366,29,technician,single,university_degree,True,True
10367,55,housemaid,married,professional_course,True,True
10368,45,blue-collar,divorced,basic_9y,True,True
10369,24,unemployed,married,university_degree,True,True
10370,43,technician,single,high_school,True,True
10371,46,technician,married,high_school,True,True
10372,24,services,married,high_school,True,True
10373,38,blue-collar,single,basic_9y,True,True
10374,56,services,divorced,high_school,True,True
10375,41,blue-collar,divorced,basic_6y,True,True
10376,35,admin,married,professional_course,True,True
10377,45,management,married,,True,True
10378,26,admin,divorced,high_school,True,True
10379,53,blue-collar,divorced,basic_4y,True,True
10380,53,blue-collar,divorced,basic_4y,True,True
10381,37,admin,married,high_school,True,True
10382,52,entrepreneur,married,university_degree,True,True
10383,35,blue-collar,divorced,basic_9y,True,True
10384,48,blue-collar,married,basic_4y,True,True
10385,41,blue-collar,divorced,basic_9y,True,True
10386,36,admin,single,university_degree,True,True
10387,44,unknown,single,basic_9y,True,True
10388,31,blue-collar,divorced,high_school,True,True
10389,26,blue-collar,single,basic_4y,True,True
10390,34,technician,married,professional_course,True,True
10391,45,admin,married,high_school,True,True
10392,39,admin,single,high_school,True,True
10393,51,blue-collar,married,basic_9y,True,True
10394,50,blue-collar,divorced,basic_4y,True,True
10395,40,blue-collar,married,basic_9y,True,True
10396,43,blue-collar,married,basic_6y,True,True
10397,29,admin,single,university_degree,True,True
10398,42,blue-collar,married,basic_9y,True,True
10399,30,technician,single,university_degree,True,True
10400,40,entrepreneur,married,high_school,True,True
10401,34,services,married,high_school,True,True
10402,39,management,married,university_degree,True,True
10403,60,management,divorced,university_degree,True,True
10404,30,services,single,,True,True
10405,35,services,single,high_school,True,True
10406,34,technician,divorced,professional_course,True,True
10407,35,admin,divorced,university_degree,True,True
10408,52,entrepreneur,married,basic_4y,True,True
10409,60,retired,married,basic_4y,True,True
10410,25,self-employed,single,university_degree,True,True
10411,35,admin,single,high_school,True,True
10412,40,services,single,high_school,True,True
10413,35,admin,divorced,high_school,True,True
10414,58,unemployed,single,basic_4y,True,True
10415,37,technician,married,basic_6y,True,True
10416,42,blue-collar,married,basic_6y,True,True
10417,32,services,married,high_school,True,True
10418,31,blue-collar,single,high_school,True,True
10419,30,technician,married,professional_course,True,True
10420,47,unknown,married,,True,True
10421,34,admin,married,university_degree,True,True
10422,29,admin,married,university_degree,True,True
10423,28,services,married,,True,True
10424,50,services,single,high_school,True,True
10425,25,unemployed,single,high_school,True,True
10426,35,technician,married,university_degree,True,True
10427,34,blue-collar,married,basic_9y,True,True
10428,24,blue-collar,married,basic_9y,True,True
10429,52,retired,divorced,basic_4y,True,True
10430,59,retired,married,basic_4y,True,True
10431,26,blue-collar,married,basic_9y,True,True
10432,55,blue-collar,married,basic_4y,True,True
10433,31,blue-collar,married,basic_9y,True,True
10434,37,technician,single,high_school,True,True
10435,36,management,single,university_degree,True,True
10436,54,technician,married,university_degree,True,True
10437,24,services,single,high_school,True,True
10438,53,technician,married,professional_course,True,True
10439,28,admin,married,university_degree,True,True
10440,32,technician,married,professional_course,True,True
10441,57,services,divorced,high_school,True,True
10442,48,technician,married,high_school,True,True
10443,34,admin,married,university_degree,True,True
10444,48,unemployed,divorced,basic_4y,True,True
10445,39,services,single,high_school,True,True
10446,33,admin,married,high_school,True,True
10447,37,technician,single,university_degree,True,True
10448,32,blue-collar,married,high_school,True,True
10449,42,admin,single,high_school,True,True
10450,34,blue-collar,married,basic_6y,True,True
10451,35,admin,married,high_school,True,True
10452,47,blue-collar,married,basic_9y,True,True
10453,42,housemaid,married,,True,True
10454,57,management,married,university_degree,True,True
10455,44,blue-collar,married,basic_4y,True,True
10456,47,blue-collar,married,basic_4y,True,True
10457,49,management,married,high_school,True,True
10458,30,blue-collar,married,basic_9y,True,True
10459,41,blue-collar,married,basic_9y,True,True
10460,32,blue-collar,divorced,basic_9y,True,True
10461,39,entrepreneur,married,high_school,True,True
10462,36,blue-collar,single,university_degree,True,True
10463,30,technician,divorced,professional_course,True,True
10464,40,blue-collar,married,basic_9y,True,True
10465,38,blue-collar,single,basic_6y,True,True
10466,51,admin,married,high_school,True,True
10467,55,management,married,university_degree,True,True
10468,36,admin,married,university_degree,True,True
10469,54,technician,married,high_school,True,True
10470,32,student,single,university_degree,True,True
10471,29,blue-collar,single,high_school,True,True
10472,52,entrepreneur,divorced,basic_4y,True,True
10473,55,admin,divorced,university_degree,True,True
10474,41,technician,married,university_degree,True,True
10475,39,technician,married,professional_course,True,True
10476,36,blue-collar,single,basic_6y,True,True
10477,44,services,divorced,high_school,True,True
10478,37,admin,married,high_school,True,True
10479,36,technician,married,professional_course,True,True
10480,34,services,married,high_school,True,True
10481,50,technician,married,professional_course,True,True
10482,34,blue-collar,married,professional_course,True,True
10483,34,admin,married,university_degree,True,True
10484,36,services,married,high_school,True,True
10485,52,management,divorced,high_school,True,True
10486,45,blue-collar,divorced,basic_4y,True,True
