client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
14826,1,318,0,False,False,2022-07-12
14827,9,39,0,False,False,2022-07-21
14828,2,873,0,False,True,2022-07-11
14829,1,166,0,False,False,2022-07-17
14830,1,227,0,False,False,2022-07-22
14831,1,202,0,False,False,2022-07-22
14832,1,109,0,False,False,2022-07-01
14833,1,243,0,False,False,2022-07-06
14834,1,329,0,False,False,2022-07-17
14835,1,214,0,False,False,2022-07-26
14836,1,142,0,False,False,2022-07-26
14837,1,151,0,False,False,2022-07-10
14838,1,335,0,False,False,2022-07-03
14839,1,143,0,False,False,2022-07-17
14840,1,122,0,False,False,2022-07-24
14841,1,48,0,False,False,2022-07-31
14842,2,198,0,False,False,2022-07-06
14843,1,183,0,False,False,2022-07-12
14844,1,45,0,False,False,2022-07-06
14845,1,684,0,False,False,2022-07-02
14846,1,255,0,False,False,2022-07-31
14847,1,143,0,False,False,2022-07-31
14848,1,885,0,False,False,2022-07-06
14849,1,1222,0,False,True,2022-07-05
14850,1,520,0,False,False,2022-07-12
14851,1,128,0,False,False,2022-07-17
14852,2,156,0,False,False,2022-07-09
14853,2,325,0,False,False,2022-07-19
14854,1,236,0,False,False,2022-07-01
14855,2,419,0,False,False,2022-07-28
14856,1,197,0,False,False,2022-07-17
14857,1,226,0,False,False,2022-07-07
14858,1,705,0,False,False,2022-07-28
14859,2,649,0,False,False,2022-07-01
14860,1,77,0,False,False,2022-07-01
14861,2,231,0,False,False,2022-07-03
14862,1,513,0,False,False,2022-07-02
14863,2,87,0,False,False,2022-07-06
14864,1,988,0,False,True,2022-07-17
14865,1,102,0,False,False,2022-07-29
14866,1,111,0,False,False,2022-07-23
14867,2,241,0,False,False,2022-07-11
14868,6,558,0,False,False,2022-07-24
14869,1,177,0,False,False,2022-07-31
14870,1,680,0,False,False,2022-07-22
14871,1,652,0,False,True,2022-07-28
14872,1,350,0,False,False,2022-07-09
14873,1,124,0,False,False,2022-07-23
14874,1,359,0,False,False,2022-07-07
14875,1,592,0,False,False,2022-07-22
14876,5,165,0,False,False,2022-07-20
14877,2,128,0,False,False,2022-07-01
14878,1,68,0,False,False,2022-07-01
14879,6,367,0,False,True,2022-07-19
14880,2,192,0,False,False,2022-07-31
14881,1,128,0,False,False,2022-07-05
14882,1,158,0,False,False,2022-07-07
14883,2,547,0,False,False,2022-07-23
14884,11,1019,0,False,True,2022-07-22
14885,3,93,0,False,False,2022-07-14
14886,3,332,0,False,False,2022-07-13
14887,7,131,0,False,False,2022-07-12
14888,2,709,0,False,True,2022-07-22
14889,1,188,0,False,False,2022-07-17
14890,1,59,0,False,False,2022-07-04
14891,4,516,0,False,False,2022-07-28
14892,9,561,0,False,True,2022-07-30
14893,1,198,0,False,False,2022-07-23
14894,2,346,0,False,False,2022-07-05
14895,2,157,0,False,False,2022-07-31
14896,2,254,0,False,False,2022-07-12
14897,2,199,0,False,False,2022-07-30
14898,6,171,0,False,False,2022-07-19
14899,3,101,0,False,False,2022-07-23
14900,2,98,0,False,False,2022-07-26
14901,16,87,0,False,False,2022-07-01
14902,9,217,0,False,False,2022-07-17
14903,2,293,0,False,False,2022-07-15
14904,2,378,0,False,False,2022-07-02
14905,6,129,0,False,False,2022-07-31
14906,2,132,0,False,False,2022-07-03
14907,2,240,0,False,False,2022-07-06
14908,3,91,0,False,False,2022-07-29
14909,5,1432,0,False,False,2022-07-22
14910,5,87,0,False,False,2022-07-09
14911,4,111,0,False,False,2022-07-25
14912,7,141,0,False,False,2022-07-13
14913,4,322,0,False,False,2022-07-07
14914,3,254,0,False,False,2022-07-01
14915,1,455,0,False,False,2022-07-19
14916,5,285,0,False,False,2022-07-25
14917,3,69,0,False,False,2022-07-24
14918,2,89,0,False,False,2022-07-03
14919,2,1018,0,False,True,2022-07-15
14920,5,60,0,False,False,2022-07-27
14921,2,212,0,False,False,2022-07-08
14922,2,173,0,False,False,2022-07-28
14923,7,101,0,False,False,2022-07-28
14924,6,110,0,False,False,2022-07-08
14925,2,128,0,False,False,2022-07-02
14926,6,156,0,False,False,2022-07-01
14927,5,231,0,False,False,2022-07-11
14928,4,406,0,False,False,2022-07-12
14929,2,255,0,False,False,2022-07-21
14930,2,538,0,False,False,2022-07-01
14931,6,191,0,False,False,2022-07-06
14932,2,240,0,False,False,2022-07-30
14933,5,118,0,False,False,2022-07-20
14934,2,239,0,False,False,2022-07-03
14935,6,164,0,False,False,2022-07-15
14936,6,73,0,False,False,2022-07-14
14937,2,278,0,False,False,2022-07-31
14938,2,252,0,False,False,2022-07-08
14939,6,77,0,False,False,2022-07-07
14940,10,345,0,False,False,2022-07-23
14941,2,282,0,False,False,2022-07-30
14942,7,39,0,False,False,2022-07-25
14943,5,169,0,False,False,2022-07-03
14944,2,781,0,False,True,2022-07-10
14945,6,202,0,False,False,2022-07-31
14946,7,357,0,False,False,2022-07-15
14947,6,159,0,False,False,2022-07-06
14948,7,1389,0,False,False,2022-07-25
14949,2,1056,0,False,False,2022-07-03
14950,6,166,0,False,False,2022-07-28
14951,2,168,0,False,False,2022-07-05
14952,1,212,0,False,False,2022-07-20
14953,5,201,0,False,False,2022-07-12
14954,1,191,0,False,False,2022-07-29
14955,3,1339,0,False,False,2022-07-28
14956,2,30,0,False,False,2022-07-14
14957,11,127,0,False,False,2022-07-10
14958,5,319,0,False,False,2022-07-30
14959,8,284,0,False,False,2022-07-31
14960,5,264,0,False,False,2022-07-06
14961,2,204,0,False,False,2022-07-18
14962,6,1473,0,False,False,2022-07-10
14963,2,255,0,False,False,2022-07-25
14964,5,108,0,False,False,2022-07-27
14965,4,524,0,False,False,2022-07-22
14966,2,26,0,False,False,2022-07-04
14967,1,184,0,False,False,2022-07-10
14968,3,613,0,False,False,2022-07-04
14969,1,268,0,False,False,2022-07-28
14970,6,605,0,False,False,2022-07-13
14971,7,93,0,False,False,2022-07-08
14972,3,98,0,False,False,2022-07-31
14973,11,63,0,False,False,2022-07-27
14974,3,128,0,False,False,2022-07-21
14975,1,185,0,False,False,2022-07-16
14976,7,66,0,False,False,2022-07-07
14977,2,102,0,False,False,2022-07-28
14978,2,199,0,False,False,2022-07-23
14979,20,293,0,False,False,2022-07-21
14980,2,59,0,False,False,2022-07-08
14981,1,330,0,False,False,2022-07-29
14982,2,209,0,False,False,2022-07-01
14983,3,59,0,False,False,2022-07-23
14984,3,159,0,False,False,2022-07-16
14985,6,63,0,False,False,2022-07-21
14986,1,298,0,False,False,2022-07-06
14987,4,413,0,False,False,2022-07-27
14988,2,53,0,False,False,2022-07-12
14989,2,309,0,False,False,2022-07-15
14990,2,257,0,False,False,2022-07-16
14991,2,36,0,False,False,2022-07-23
14992,14,55,0,False,False,2022-07-09
14993,1,53,0,False,False,2022-07-12
14994,1,71,0,False,False,2022-07-29
14995,3,20,0,False,False,2022-07-12
14996,1,117,0,False,False,2022-07-11
14997,1,80,0,False,False,2022-07-03
14998,1,261,0,False,False,2022-07-12
14999,1,201,0,False,False,2022-07-08
15000,4,109,0,False,False,2022-07-26
15001,1,397,0,False,False,2022-07-11
15002,1,69,0,False,False,2022-07-14
15003,3,264,0,False,False,2022-07-17
15004,7,48,0,False,False,2022-07-18
15005,1,90,0,False,False,2022-07-13
15006,3,72,0,False,False,2022-07-19
15007,2,94,0,False,False,2022-07-18
15008,1,539,0,False,False,2022-07-31
15009,1,317,0,False,False,2022-07-19
15010,3,1150,0,False,True,2022-07-18
15011,1,144,0,False,False,2022-07-17
15012,1,126,0,False,False,2022-07-03
15013,2,302,0,False,False,2022-07-04
15014,1,123,0,False,False,2022-07-05
15015,1,114,0,False,False,2022-07-08
15016,1,235,0,False,False,2022-07-23
15017,1,196,0,False,False,2022-07-22
15018,1,84,0,False,False,2022-07-03
15019,1,106,0,False,False,2022-07-06
15020,1,151,0,False,False,2022-07-19
15021,1,102,0,False,False,2022-07-19
15022,1,521,0,False,False,2022-07-22
15023,2,181,0,False,False,2022-07-29
15024,1,50,0,False,False,2022-07-24
15025,5,80,0,False,False,2022-07-23
15026,1,187,0,False,False,2022-07-07
15027,1,158,0,False,False,2022-07-05
15028,1,205,0,False,False,2022-07-06
15029,2,114,0,False,False,2022-07-01
15030,1,228,0,False,False,2022-07-17
15031,3,20,0,False,False,2022-07-31
15032,1,628,0,False,False,2022-07-30
15033,3,117,0,False,False,2022-07-19
15034,2,418,0,False,False,2022-07-17
15035,1,64,0,False,False,2022-07-07
15036,2,302,0,False,False,2022-07-27
15037,3,17,0,False,False,2022-07-13
15038,1,50,0,False,False,2022-07-09
15039,1,72,0,False,False,2022-07-10
15040,1,72,0,False,False,2022-07-24
15041,1,258,0,False,False,2022-07-05
15042,2,45,0,False,False,2022-07-16
15043,1,544,0,False,False,2022-07-12
15044,1,124,0,False,False,2022-07-05
15045,2,753,0,False,True,2022-07-27
15046,2,391,0,False,False,2022-07-19
15047,6,72,0,False,False,2022-07-08
15048,1,84,0,False,False,2022-07-18
15049,1,686,0,False,False,2022-07-30
15050,1,277,0,False,False,2022-07-23
15051,1,64,0,False,False,2022-07-02
15052,1,388,0,False,False,2022-07-11
15053,1,324,0,False,False,2022-07-22
15054,1,295,0,False,False,2022-07-07
15055,1,284,0,False,False,2022-07-26
15056,1,86,0,False,False,2022-07-24
15057,2,504,0,False,False,2022-07-14
15058,1,1171,0,False,False,2022-07-18
15059,2,430,0,False,False,2022-07-02
15060,1,201,0,False,False,2022-07-08
15061,1,50,0,False,False,2022-07-24
15062,2,224,0,False,False,2022-07-31
15063,1,272,0,False,False,2022-07-12
15064,1,82,0,False,False,2022-07-14
15065,1,262,0,False,False,2022-07-05
15066,10,344,0,False,False,2022-07-12
15067,1,818,0,False,False,2022-07-05
15068,1,534,0,False,False,2022-07-18
15069,2,402,0,False,False,2022-07-02
15070,5,127,0,False,False,2022-07-07
15071,1,89,0,False,False,2022-07-28
15072,1,87,0,False,False,2022-07-28
15073,1,97,0,False,False,2022-07-18
15074,1,324,0,False,False,2022-07-22
15075,1,287,0,False,False,2022-07-26
15076,1,284,0,False,False,2022-07-30
15077,1,67,0,False,False,2022-07-15
15078,1,156,0,False,False,2022-07-26
15079,1,234,0,False,False,2022-07-15
15080,1,54,0,False,False,2022-07-23
15081,1,59,0,False,False,2022-07-10
15082,1,134,0,False,False,2022-07-20
15083,1,167,0,False,False,2022-07-01
15084,1,58,0,False,False,2022-07-05
15085,1,509,0,False,False,2022-07-25
15086,6,156,0,False,False,2022-07-30
15087,1,200,0,False,False,2022-07-06
15088,1,354,0,False,False,2022-07-11
15089,1,143,0,False,False,2022-07-20
15090,1,28,0,False,False,2022-07-09
15091,1,224,0,False,False,2022-07-22
15092,1,410,0,False,False,2022-07-08
15093,1,109,0,False,False,2022-07-03
15094,1,1275,0,False,True,2022-07-30
15095,12,11,0,False,False,2022-07-20
15096,1,1183,0,False,False,2022-07-19
15097,1,692,0,False,False,2022-07-31
15098,1,158,0,False,False,2022-07-25
15099,3,120,0,False,False,2022-07-29
15100,2,136,0,False,False,2022-07-17
15101,1,114,0,False,False,2022-07-07
15102,2,118,0,False,False,2022-07-31
15103,3,109,0,False,False,2022-07-27
15104,2,143,0,False,False,2022-07-15
15105,1,84,0,False,False,2022-07-31
15106,1,15,0,False,False,2022-07-30
15107,2,536,0,False,False,2022-07-29
15108,7,490,0,False,False,2022-07-25
15109,1,282,0,False,False,2022-07-31
15110,2,1008,0,False,True,2022-07-05
15111,1,493,0,False,False,2022-07-05
15112,1,421,0,False,False,2022-07-07
15113,1,259,0,False,False,2022-07-16
15114,2,80,0,False,False,2022-07-23
15115,1,202,0,False,False,2022-07-23
15116,1,301,0,False,False,2022-07-08
15117,1,105,0,False,False,2022-07-30
15118,1,509,0,False,False,2022-07-29
15119,1,49,0,False,False,2022-07-29
15120,1,134,0,False,False,2022-07-24
15121,2,538,0,False,True,2022-07-08
15122,1,115,0,False,False,2022-07-21
15123,1,179,0,False,False,2022-07-11
15124,3,195,0,False,False,2022-07-20
15125,2,68,0,False,False,2022-07-23
15126,1,795,0,False,True,2022-07-11
15127,3,225,0,False,False,2022-07-14
15128,1,926,0,False,True,2022-07-28
15129,1,219,0,False,False,2022-07-03
15130,1,119,0,False,False,2022-07-27
15131,1,232,0,False,False,2022-07-04
15132,1,245,0,False,False,2022-07-10
15133,1,260,0,False,False,2022-07-03
15134,1,243,0,False,False,2022-07-21
15135,1,470,0,False,False,2022-07-31
15136,3,109,0,False,False,2022-07-22
15137,1,172,0,False,False,2022-07-22
15138,1,312,0,False,False,2022-07-14
15139,1,393,0,False,False,2022-07-14
15140,1,71,0,False,False,2022-07-31
15141,1,157,0,False,False,2022-07-06
15142,1,130,0,False,False,2022-07-31
15143,1,270,0,False,False,2022-07-14
15144,1,79,0,False,False,2022-07-25
15145,1,655,0,False,False,2022-07-24
15146,2,123,0,False,False,2022-07-16
15147,1,479,0,False,False,2022-07-18
15148,1,96,0,False,False,2022-07-20
15149,2,225,0,False,False,2022-07-19
15150,1,654,0,False,False,2022-07-22
15151,1,747,0,False,False,2022-07-30
15152,1,321,0,False,False,2022-07-18
15153,4,54,0,False,False,2022-07-23
15154,5,312,0,False,False,2022-07-03
15155,1,1027,0,False,True,2022-07-07
15156,1,630,0,False,False,2022-07-14
15157,2,360,0,False,False,2022-07-29
15158,1,180,0,False,False,2022-07-21
15159,1,22,0,False,False,2022-07-18
15160,1,184,0,False,False,2022-07-22
15161,1,345,0,False,False,2022-07-15
15162,1,506,0,False,False,2022-07-02
15163,2,388,0,False,False,2022-07-10
15164,11,377,0,False,False,2022-07-20
15165,2,683,0,False,False,2022-07-13
15166,2,796,0,False,False,2022-07-30
15167,7,381,0,False,False,2022-07-22
15168,2,804,0,False,False,2022-07-10
15169,3,127,0,False,False,2022-07-24
15170,11,18,0,False,False,2022-07-20
15171,6,168,0,False,False,2022-07-05
15172,6,263,0,False,False,2022-07-22
15173,2,309,0,False,False,2022-07-15
15174,2,43,0,False,False,2022-07-14
15175,1,504,0,False,False,2022-07-22
15176,3,353,0,False,False,2022-07-11
15177,4,384,0,False,False,2022-07-21
15178,2,177,0,False,False,2022-07-22
15179,8,18,0,False,False,2022-07-27
15180,3,334,0,False,False,2022-07-12
15181,17,275,0,False,False,2022-07-04
15182,7,378,0,False,False,2022-07-14
15183,2,489,0,False,False,2022-07-27
15184,3,54,0,False,False,2022-07-02
15185,8,174,0,False,False,2022-07-16
15186,2,485,0,False,False,2022-07-15
15187,2,1584,0,False,True,2022-07-25
15188,2,420,0,False,False,2022-07-01
15189,1,62,0,False,False,2022-07-02
15190,3,626,0,False,True,2022-07-24
15191,2,104,0,False,False,2022-07-11
15192,1,695,0,False,False,2022-07-22
15193,5,139,0,False,False,2022-07-09
15194,2,582,0,False,True,2022-07-29
15195,7,1448,0,False,True,2022-07-20
15196,2,271,0,False,False,2022-07-29
15197,1,1151,0,False,False,2022-07-09
15198,2,265,0,False,False,2022-07-22
15199,8,171,0,False,False,2022-07-02
15200,3,120,0,False,False,2022-07-16
15201,3,277,0,False,False,2022-07-18
15202,3,383,0,False,False,2022-07-07
15203,2,186,0,False,False,2022-07-21
15204,5,271,0,False,False,2022-07-14
15205,6,160,0,False,False,2022-07-03
15206,2,207,0,False,False,2022-07-02
15207,3,197,0,False,False,2022-07-14
15208,5,202,0,False,False,2022-07-22
15209,3,656,0,False,True,2022-07-23
15210,2,1390,0,False,False,2022-07-05
15211,1,637,0,False,True,2022-07-04
15212,3,188,0,False,False,2022-07-06
15213,2,231,0,False,False,2022-07-27
15214,3,738,0,False,False,2022-07-31
15215,3,551,0,False,True,2022-07-23
15216,1,25,0,False,False,2022-07-01
15217,5,614,0,False,False,2022-07-29
15218,1,437,0,False,False,2022-07-11
15219,5,1319,0,False,True,2022-07-07
15220,3,606,0,False,False,2022-07-13
15221,2,235,0,False,False,2022-07-14
15222,1,199,0,False,False,2022-07-06
15223,3,201,0,False,False,2022-07-28
15224,3,275,0,False,False,2022-07-06
15225,5,268,0,False,False,2022-07-22
15226,2,210,0,False,False,2022-07-05
15227,2,275,0,False,False,2022-07-25
15228,3,538,0,False,False,2022-07-27
15229,4,304,0,False,False,2022-07-07
15230,2,147,0,False,False,2022-07-28
15231,2,84,0,False,False,2022-07-05
15232,2,125,0,False,False,2022-07-15
15233,2,294,0,False,False,2022-07-12
15234,3,59,0,False,False,2022-07-12
15235,2,182,0,False,False,2022-07-21
15236,3,410,0,False,False,2022-07-21
15237,4,209,0,False,False,2022-07-11
15238,1,234,0,False,False,2022-07-08
15239,8,124,0,False,False,2022-07-19
15240,2,111,0,False,False,2022-07-02
15241,3,277,0,False,False,2022-07-08
15242,2,80,0,False,False,2022-07-12
15243,2,222,0,False,False,2022-07-18
15244,3,147,0,False,False,2022-07-17
15245,1,278,0,False,False,2022-07-14
15246,2,174,0,False,False,2022-07-27
15247,2,1175,0,False,True,2022-07-17
15248,6,46,0,False,False,2022-07-24
15249,5,536,0,False,False,2022-07-11
15250,2,257,0,False,False,2022-07-29
15251,3,728,0,False,False,2022-07-03
15252,1,1018,0,False,False,2022-07-14
15253,2,291,0,False,False,2022-07-18
15254,1,654,0,False,False,2022-07-27
15255,2,1673,0,False,False,2022-07-20
15256,3,330,0,False,False,2022-07-26
15257,2,124,0,False,False,2022-07-13
15258,3,171,0,False,False,2022-07-13
15259,9,248,0,False,False,2022-07-15
15260,4,170,0,False,False,2022-07-11
15261,11,408,0,False,False,2022-07-24
15262,1,301,0,False,False,2022-07-25
15263,1,88,0,False,False,2022-07-08
15264,3,81,0,False,False,2022-07-31
15265,6,155,0,False,False,2022-07-17
15266,2,770,0,False,False,2022-07-21
15267,4,57,0,False,False,2022-07-03
15268,2,77,0,False,False,2022-07-29
15269,5,991,0,False,True,2022-07-22
15270,2,82,0,False,False,2022-07-08
15271,4,903,0,False,False,2022-07-28
15272,2,610,0,False,False,2022-07-13
15273,3,175,0,False,False,2022-07-26
15274,17,122,0,False,False,2022-07-02
15275,3,395,0,False,False,2022-07-05
15276,5,517,0,False,False,2022-07-10
15277,4,444,0,False,False,2022-07-17
15278,10,207,0,False,False,2022-07-05
15279,5,230,0,False,False,2022-07-15
15280,3,674,0,False,False,2022-07-08
15281,3,172,0,False,False,2022-07-02
15282,7,169,0,False,False,2022-07-28
15283,2,320,0,False,False,2022-07-06
15284,1,153,0,False,False,2022-07-19
15285,1,154,0,False,False,2022-07-16
15286,1,51,0,False,False,2022-07-14
15287,8,43,0,False,False,2022-07-25
15288,1,143,0,False,False,2022-07-16
15289,3,505,0,False,False,2022-07-29
15290,1,27,0,False,False,2022-07-07
15291,6,546,0,False,False,2022-07-27
15292,2,91,0,False,False,2022-07-20
15293,3,75,0,False,False,2022-07-02
15294,4,1153,0,False,True,2022-07-07
15295,1,602,0,False,False,2022-07-22
15296,2,740,0,False,False,2022-07-29
15297,2,193,0,False,False,2022-07-11
15298,1,125,0,False,False,2022-07-27
15299,3,188,0,False,False,2022-07-28
15300,9,487,0,False,False,2022-07-09
15301,2,134,0,False,False,2022-07-31
15302,2,735,0,False,False,2022-07-18
15303,2,172,0,False,False,2022-07-03
15304,3,138,0,False,False,2022-07-13
15305,2,64,0,False,False,2022-07-08
15306,3,157,0,False,False,2022-07-06
15307,2,185,0,False,False,2022-07-29
15308,2,121,0,False,False,2022-07-04
15309,9,21,0,False,False,2022-07-24
15310,3,156,0,False,False,2022-07-18
15311,5,74,0,False,False,2022-07-21
15312,3,302,0,False,False,2022-07-17
15313,8,95,0,False,False,2022-07-15
15314,4,100,0,False,False,2022-07-29
15315,3,172,0,False,False,2022-07-20
15316,3,623,0,False,True,2022-07-18
15317,3,674,0,False,True,2022-07-02
15318,4,76,0,False,False,2022-07-24
15319,2,1081,0,False,True,2022-07-18
15320,6,113,0,False,False,2022-07-18
15321,7,69,0,False,False,2022-07-24
15322,4,50,0,False,False,2022-07-14
15323,9,455,0,False,False,2022-07-10
15324,10,142,0,False,False,2022-07-24
15325,3,165,0,False,False,2022-07-18
15326,10,91,0,False,False,2022-07-08
15327,4,53,0,False,False,2022-07-30
15328,6,400,0,False,False,2022-07-09
15329,2,85,0,False,False,2022-07-11
15330,1,454,0,False,False,2022-07-22
15331,11,67,0,False,False,2022-07-06
15332,3,127,0,False,False,2022-07-14
15333,3,178,0,False,False,2022-07-11
15334,2,145,0,False,False,2022-07-19
15335,4,59,0,False,False,2022-07-10
15336,2,287,0,False,False,2022-07-13
15337,1,85,0,False,False,2022-07-29
15338,2,292,0,False,False,2022-07-18
15339,1,115,0,False,False,2022-07-05
15340,2,85,0,False,False,2022-07-09
15341,1,146,0,False,False,2022-07-19
15342,2,83,0,False,False,2022-07-13
15343,2,103,0,False,False,2022-07-24
15344,1,558,0,False,True,2022-07-08
15345,1,572,0,False,True,2022-07-25
15346,1,494,0,False,True,2022-07-09
15347,1,14,0,False,False,2022-07-15
15348,1,354,0,False,False,2022-07-12
15349,1,91,0,False,False,2022-07-01
15350,3,304,0,False,False,2022-07-27
15351,1,199,0,False,False,2022-07-09
15352,1,191,0,False,False,2022-07-02
15353,1,978,0,False,True,2022-07-23
15354,1,144,0,False,False,2022-07-23
15355,1,240,0,False,False,2022-07-27
15356,1,166,0,False,False,2022-07-05
15357,1,536,0,False,True,2022-07-01
15358,1,316,0,False,False,2022-07-19
15359,2,91,0,False,False,2022-07-29
15360,1,149,0,False,False,2022-07-23
15361,1,72,0,False,False,2022-07-13
15362,1,11,0,False,False,2022-07-24
15363,1,222,0,False,False,2022-07-13
15364,1,135,0,False,False,2022-07-04
15365,1,412,0,False,False,2022-07-19
15366,1,383,0,False,False,2022-07-05
15367,1,41,0,False,False,2022-07-29
15368,1,567,0,False,True,2022-07-28
15369,6,800,0,False,False,2022-07-08
15370,2,84,0,False,False,2022-07-22
15371,1,178,0,False,False,2022-07-01
15372,1,90,0,False,False,2022-07-28
15373,1,33,0,False,False,2022-07-01
15374,5,274,0,False,False,2022-07-06
15375,1,116,0,False,False,2022-07-27
15376,3,71,0,False,False,2022-07-07
15377,1,226,0,False,False,2022-07-02
15378,1,968,0,False,True,2022-07-21
15379,1,377,0,False,False,2022-07-14
15380,1,111,0,False,False,2022-07-13
15381,1,113,0,False,False,2022-07-04
15382,1,225,0,False,False,2022-07-15
15383,1,277,0,False,False,2022-07-02
15384,3,274,0,False,False,2022-07-23
15385,1,467,0,False,False,2022-07-03
15386,1,262,0,False,False,2022-07-11
15387,2,474,0,False,True,2022-07-10
15388,1,191,0,False,False,2022-07-17
15389,10,110,0,False,False,2022-07-09
15390,7,131,0,False,False,2022-07-02
15391,1,115,0,False,False,2022-07-15
15392,1,102,0,False,False,2022-07-23
15393,3,411,0,False,False,2022-07-20
15394,1,516,0,False,True,2022-07-25
15395,1,143,0,False,False,2022-07-10
15396,1,164,0,False,False,2022-07-25
15397,1,120,0,False,False,2022-07-23
15398,1,203,0,False,False,2022-07-28
15399,1,73,0,False,False,2022-07-01
15400,2,482,0,False,False,2022-07-29
15401,1,569,0,False,False,2022-07-03
15402,3,167,0,False,False,2022-07-14
15403,2,278,0,False,True,2022-07-03
15404,1,94,0,False,False,2022-07-21
15405,3,177,0,False,False,2022-07-25
15406,1,110,0,False,False,2022-07-14
15407,1,383,0,False,False,2022-07-19
15408,1,286,0,False,False,2022-07-07
15409,1,106,0,False,False,2022-07-11
15410,1,610,0,False,True,2022-07-11
15411,1,223,0,False,False,2022-07-07
15412,1,313,0,False,False,2022-07-15
15413,1,41,0,False,False,2022-07-02
15414,1,108,0,False,False,2022-07-30
15415,1,116,0,False,False,2022-07-31
15416,7,60,0,False,False,2022-07-14
15417,1,359,0,False,False,2022-07-01
15418,4,119,0,False,False,2022-07-02
15419,3,238,0,False,False,2022-07-18
15420,1,337,0,False,False,2022-07-06
15421,1,75,0,False,False,2022-07-13
15422,3,11,0,False,False,2022-07-28
15423,2,174,0,False,False,2022-07-02
15424,2,63,0,False,False,2022-07-14
15425,1,483,0,False,False,2022-07-14
15426,1,47,0,False,False,2022-07-16
15427,2,308,0,False,False,2022-07-15
15428,1,269,0,False,False,2022-07-27
15429,3,640,0,False,True,2022-07-16
15430,1,384,0,False,False,2022-07-15
15431,3,292,0,False,False,2022-07-10
15432,1,147,0,False,False,2022-07-16
15433,1,287,0,False,False,2022-07-24
15434,1,168,0,False,False,2022-07-03
15435,1,25,0,False,False,2022-07-02
15436,2,159,0,False,False,2022-07-02
15437,1,302,0,False,False,2022-07-11
15438,1,65,0,False,False,2022-07-26
15439,1,90,0,False,False,2022-07-03
15440,3,439,0,False,False,2022-07-05
15441,5,133,0,False,False,2022-07-29
15442,2,494,0,False,False,2022-07-10
15443,1,67,0,False,False,2022-07-08
15444,1,96,0,False,False,2022-07-26
15445,1,381,0,False,False,2022-07-27
15446,1,226,0,False,False,2022-07-23
15447,1,354,0,False,False,2022-07-23
15448,2,117,0,False,False,2022-07-28
15449,1,239,0,False,False,2022-07-22
15450,1,671,0,False,True,2022-07-25
15451,1,508,0,False,False,2022-07-03
15452,1,420,0,False,True,2022-07-04
15453,1,56,0,False,False,2022-07-24
15454,1,130,0,False,False,2022-07-18
15455,1,263,0,False,False,2022-07-18
15456,2,658,0,False,True,2022-07-30
15457,2,362,0,False,False,2022-07-30
15458,1,199,0,False,False,2022-07-27
15459,1,342,0,False,False,2022-07-21
15460,1,300,0,False,False,2022-07-28
15461,1,207,0,False,False,2022-07-11
15462,4,115,0,False,False,2022-07-11
15463,3,112,0,False,False,2022-07-31
15464,1,104,0,False,False,2022-07-25
15465,1,111,0,False,False,2022-07-24
15466,4,95,0,False,False,2022-07-16
15467,3,259,0,False,False,2022-07-03
15468,2,503,0,False,False,2022-07-17
15469,1,168,0,False,False,2022-07-26
15470,1,328,0,False,False,2022-07-06
15471,1,187,0,False,False,2022-07-16
15472,3,140,0,False,False,2022-07-22
15473,4,744,0,False,False,2022-07-18
15474,4,655,0,False,True,2022-07-10
15475,1,142,0,False,False,2022-07-05
15476,1,642,0,False,False,2022-07-13
15477,1,141,0,False,False,2022-07-15
15478,5,659,0,False,True,2022-07-08
15479,6,101,0,False,False,2022-07-12
15480,1,179,0,False,False,2022-07-10
15481,1,144,0,False,False,2022-07-29
15482,2,169,0,False,False,2022-07-02
15483,3,199,0,False,False,2022-07-05
15484,7,143,0,False,False,2022-07-27
15485,1,641,0,False,True,2022-07-04
15486,1,835,0,False,False,2022-07-22
15487,2,83,0,False,False,2022-07-11
15488,7,54,0,False,False,2022-07-23
15489,2,415,0,False,True,2022-07-25
15490,2,146,0,False,False,2022-07-16
15491,3,410,0,False,False,2022-07-08
15492,1,70,0,False,False,2022-07-01
15493,2,595,0,False,False,2022-07-01
15494,3,97,0,False,False,2022-07-07
15495,7,171,0,False,False,2022-07-24
15496,2,239,0,False,False,2022-07-25
15497,3,328,0,False,False,2022-07-22
15498,9,852,0,False,True,2022-07-15
15499,5,49,0,False,False,2022-07-20
15500,3,635,0,False,True,2022-07-23
15501,3,215,0,False,False,2022-07-10
15502,3,34,0,False,False,2022-07-03
15503,3,218,0,False,False,2022-07-01
15504,5,352,0,False,False,2022-07-28
15505,2,652,0,False,False,2022-07-28
15506,6,317,0,False,False,2022-07-30
15507,2,92,0,False,False,2022-07-10
15508,2,102,0,False,False,2022-07-31
15509,2,297,0,False,False,2022-07-28
15510,7,225,0,False,False,2022-07-12
15511,9,183,0,False,False,2022-07-02
15512,11,1503,0,False,False,2022-07-01
15513,7,168,0,False,False,2022-07-11
15514,3,1127,0,False,True,2022-07-31
15515,4,73,0,False,False,2022-07-07
15516,4,129,0,False,False,2022-07-03
15517,2,216,0,False,False,2022-07-16
15518,9,55,0,False,False,2022-07-26
15519,9,706,0,False,False,2022-07-19
15520,6,728,0,False,False,2022-07-18
15521,2,351,0,False,False,2022-07-14
