client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,date_column
6375,39.0,services,single,high.school,unknown,yes,may,27.0,62.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
6376,50.0,self-employed,unknown,basic.6y,no,no,may,6.0,398.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
6377,52.0,management,divorced,university.degree,no,yes,may,13.0,342.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
6378,34.0,services,married,high.school,unknown,no,may,24.0,198.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
6379,30.0,entrepreneur,single,high.school,no,no,may,26.0,77.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
6380,39.0,admin.,married,university.degree,no,no,may,23.0,160.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
6381,35.0,admin.,single,professional.course,unknown,yes,may,10.0,352.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
6382,35.0,blue-collar,married,unknown,no,yes,may,11.0,112.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-11
6383,52.0,self-employed,married,basic.9y,unknown,yes,may,2.0,90.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
6384,53.0,services,divorced,university.degree,no,yes,may,31.0,22.0,16.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
6385,25.0,technician,single,university.degree,no,unknown,may,31.0,230.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
6386,27.0,admin.,divorced,high.school,no,yes,may,16.0,206.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-16
6387,30.0,services,married,university.degree,no,no,may,5.0,143.0,8.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
6388,29.0,blue-collar,married,high.school,no,yes,may,4.0,102.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
6389,35.0,blue-collar,married,basic.9y,no,no,may,12.0,224.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-12
6390,39.0,technician,married,professional.course,no,no,may,26.0,73.0,5.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
6391,28.0,admin.,single,high.school,no,yes,may,3.0,42.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
6392,40.0,blue-collar,married,high.school,unknown,no,may,3.0,43.0,5.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
6393,53.0,entrepreneur,single,basic.9y,no,no,may,30.0,144.0,7.0,0.0,nonexistent,93.994,4.857,no,2024-05-30
6394,32.0,blue-collar,married,basic.9y,no,no,may,4.0,1224.0,8.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
6395,36.0,blue-collar,married,basic.6y,unknown,yes,may,15.0,306.0,5.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
6396,29.0,services,divorced,high.school,no,yes,may,12.0,50.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-12
6397,34.0,blue-collar,married,basic.9y,no,yes,may,1.0,132.0,8.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
6398,35.0,blue-collar,married,high.school,no,no,may,15.0,108.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
6399,45.0,admin.,single,professional.course,no,no,may,13.0,265.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
6400,54.0,retired,married,basic.4y,unknown,no,may,24.0,107.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
6401,59.0,retired,divorced,basic.4y,no,no,may,3.0,167.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
6402,26.0,blue-collar,single,basic.9y,no,yes,may,5.0,145.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
6403,50.0,admin.,married,university.degree,no,no,may,9.0,20.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
6404,48.0,admin.,single,basic.6y,unknown,yes,may,30.0,141.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-30
6405,33.0,management,married,university.degree,unknown,yes,may,10.0,346.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
6406,34.0,services,single,basic.9y,unknown,yes,may,2.0,1168.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
6407,45.0,unknown,married,unknown,unknown,no,may,23.0,17.0,13.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
6408,29.0,blue-collar,single,high.school,unknown,yes,may,29.0,74.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-29
6409,51.0,retired,married,professional.course,no,yes,may,31.0,78.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
6410,39.0,housemaid,married,basic.4y,unknown,no,may,15.0,125.0,12.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
6411,25.0,technician,married,high.school,no,yes,may,29.0,153.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-29
6412,36.0,admin.,married,high.school,unknown,yes,may,1.0,61.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
6413,46.0,admin.,divorced,university.degree,unknown,yes,may,3.0,318.0,6.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
6414,39.0,blue-collar,married,basic.9y,unknown,yes,may,3.0,228.0,9.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
6415,40.0,services,single,high.school,unknown,no,may,22.0,189.0,7.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
6416,29.0,services,married,high.school,no,yes,may,15.0,121.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
6417,35.0,services,married,high.school,no,no,may,5.0,110.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
6418,50.0,management,single,university.degree,no,unknown,may,15.0,372.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
6419,32.0,blue-collar,married,basic.4y,unknown,yes,may,23.0,223.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
6420,49.0,services,divorced,high.school,no,no,may,25.0,117.0,6.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
6421,39.0,blue-collar,single,basic.4y,unknown,unknown,may,24.0,64.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
6422,56.0,services,married,high.school,unknown,no,may,21.0,507.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
6423,33.0,services,divorced,high.school,no,no,may,28.0,201.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
6424,47.0,admin.,married,university.degree,unknown,no,may,6.0,91.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
6425,32.0,management,married,university.degree,no,yes,may,6.0,230.0,8.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
6426,53.0,unknown,married,high.school,unknown,no,may,24.0,249.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
6427,38.0,technician,single,high.school,no,no,may,11.0,152.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-11
6428,41.0,technician,single,university.degree,unknown,no,may,8.0,551.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
6429,45.0,admin.,married,high.school,no,no,may,21.0,215.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
6430,42.0,technician,single,high.school,unknown,yes,may,2.0,617.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
6431,37.0,blue-collar,single,high.school,no,no,may,28.0,332.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
6432,29.0,admin.,single,basic.9y,unknown,yes,may,11.0,198.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-11
6434,47.0,admin.,married,university.degree,no,yes,may,31.0,385.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
6435,46.0,admin.,married,unknown,no,no,may,24.0,181.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
6436,45.0,blue-collar,divorced,basic.9y,no,yes,may,20.0,193.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
6437,35.0,admin.,single,high.school,no,yes,may,12.0,195.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-12
6438,33.0,blue-collar,married,basic.9y,unknown,yes,may,20.0,254.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
6439,31.0,management,divorced,basic.6y,no,no,may,31.0,198.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
6440,35.0,blue-collar,married,basic.9y,no,no,may,30.0,79.0,6.0,0.0,nonexistent,93.994,4.857,no,2024-05-30
6441,32.0,blue-collar,divorced,basic.9y,no,no,may,25.0,95.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
6442,33.0,technician,single,university.degree,no,no,may,30.0,130.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-30
6443,39.0,technician,married,basic.6y,no,yes,may,10.0,190.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
6444,37.0,blue-collar,divorced,basic.9y,unknown,no,may,6.0,454.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
6445,49.0,blue-collar,married,basic.9y,no,yes,may,2.0,102.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
6446,45.0,blue-collar,married,basic.4y,unknown,yes,may,4.0,185.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
6447,30.0,management,single,university.degree,no,no,may,31.0,231.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
6448,38.0,blue-collar,single,basic.9y,unknown,yes,may,23.0,189.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
6449,37.0,housemaid,married,high.school,no,no,may,13.0,132.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
6450,52.0,services,divorced,high.school,unknown,yes,may,2.0,103.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
6451,38.0,technician,single,professional.course,unknown,no,may,29.0,114.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-29
6452,52.0,entrepreneur,married,basic.9y,unknown,yes,may,26.0,176.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
6453,42.0,blue-collar,divorced,basic.4y,no,yes,may,13.0,738.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
6454,57.0,admin.,divorced,basic.9y,no,no,may,9.0,283.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
6455,57.0,management,divorced,high.school,no,yes,may,8.0,224.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
6456,45.0,blue-collar,divorced,basic.4y,no,no,may,21.0,519.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
6457,34.0,admin.,single,high.school,no,yes,may,12.0,593.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-12
6458,37.0,admin.,divorced,university.degree,no,unknown,may,11.0,128.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-11
6459,39.0,blue-collar,single,professional.course,unknown,no,may,7.0,480.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-07
6460,39.0,self-employed,married,basic.4y,unknown,yes,may,20.0,177.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
6461,35.0,services,married,high.school,no,no,may,24.0,102.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
6462,50.0,services,married,high.school,no,yes,may,9.0,49.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
6463,56.0,retired,married,basic.4y,no,no,may,9.0,88.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
6464,38.0,blue-collar,married,basic.6y,no,no,may,18.0,124.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-18
6465,56.0,retired,married,university.degree,no,yes,may,13.0,199.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
6467,49.0,blue-collar,single,basic.4y,no,yes,may,20.0,58.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
6468,40.0,admin.,single,high.school,unknown,no,may,20.0,261.0,6.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
6469,41.0,entrepreneur,single,basic.4y,no,no,may,27.0,430.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
6470,32.0,admin.,single,university.degree,no,no,may,14.0,674.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-14
6471,43.0,blue-collar,single,basic.9y,no,yes,may,20.0,112.0,7.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
6472,53.0,technician,married,professional.course,no,yes,may,3.0,248.0,6.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
6473,31.0,admin.,married,high.school,no,no,may,28.0,350.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
6474,31.0,technician,single,university.degree,no,yes,may,17.0,252.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
6475,33.0,services,married,high.school,no,no,may,13.0,147.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
6476,43.0,blue-collar,married,basic.9y,no,yes,may,16.0,141.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-16
6477,34.0,blue-collar,married,basic.6y,unknown,yes,may,18.0,256.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-18
6478,32.0,blue-collar,married,basic.6y,no,no,may,4.0,163.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
6479,46.0,blue-collar,married,basic.4y,unknown,yes,may,27.0,125.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
6480,30.0,technician,married,professional.course,no,yes,may,9.0,195.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
6481,53.0,blue-collar,married,basic.9y,no,yes,may,12.0,61.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-12
6482,36.0,admin.,divorced,university.degree,no,yes,may,12.0,95.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-12
6483,33.0,blue-collar,married,basic.9y,no,yes,may,28.0,166.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
6484,35.0,blue-collar,married,basic.6y,no,no,may,1.0,39.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
6485,33.0,services,married,basic.9y,unknown,yes,may,25.0,861.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
6486,36.0,blue-collar,single,high.school,no,yes,may,25.0,212.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
6487,41.0,services,married,high.school,no,yes,may,12.0,55.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-12
6488,59.0,technician,divorced,professional.course,no,no,may,26.0,209.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
6489,33.0,technician,married,basic.9y,no,no,may,23.0,68.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
6490,59.0,housemaid,married,basic.4y,no,yes,may,21.0,181.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
6491,35.0,management,married,professional.course,no,yes,may,21.0,136.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
6492,60.0,technician,divorced,professional.course,unknown,no,may,3.0,390.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
6493,35.0,management,married,professional.course,no,no,may,3.0,373.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
6494,35.0,blue-collar,divorced,basic.4y,unknown,no,may,10.0,44.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
6495,59.0,retired,married,basic.4y,unknown,yes,may,30.0,571.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-30
6496,25.0,self-employed,single,university.degree,no,no,may,17.0,199.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
6497,27.0,admin.,single,university.degree,no,yes,may,26.0,582.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
6498,37.0,blue-collar,single,basic.9y,no,no,may,27.0,210.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
6499,34.0,technician,married,university.degree,no,no,may,23.0,222.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
6500,34.0,technician,married,university.degree,no,no,may,13.0,217.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
6501,33.0,self-employed,married,university.degree,no,yes,may,21.0,85.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
6502,34.0,technician,married,university.degree,no,yes,may,3.0,396.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
6503,43.0,technician,single,professional.course,no,no,may,13.0,58.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
6504,41.0,management,married,high.school,no,no,may,19.0,263.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
6505,26.0,admin.,single,high.school,no,no,may,27.0,160.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
6506,37.0,blue-collar,married,professional.course,unknown,yes,may,7.0,94.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-07
6507,58.0,unknown,married,basic.4y,no,yes,may,18.0,210.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-18
6508,26.0,blue-collar,single,high.school,no,yes,may,19.0,418.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
6509,30.0,blue-collar,divorced,basic.9y,no,yes,may,19.0,64.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
6510,43.0,entrepreneur,divorced,high.school,no,yes,may,27.0,181.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
6511,37.0,self-employed,single,university.degree,unknown,yes,may,31.0,140.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
6512,45.0,services,married,high.school,unknown,yes,may,2.0,171.0,6.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
6513,34.0,technician,single,professional.course,no,no,may,2.0,223.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
6514,35.0,admin.,single,university.degree,no,no,may,26.0,204.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
6515,56.0,technician,married,basic.9y,no,yes,may,28.0,52.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
6516,34.0,admin.,single,high.school,no,yes,may,29.0,199.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-29
6517,34.0,admin.,single,high.school,no,no,may,15.0,195.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
6518,47.0,admin.,married,high.school,no,no,may,30.0,139.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-30
6519,34.0,admin.,divorced,university.degree,no,no,may,21.0,63.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
6521,45.0,blue-collar,married,basic.4y,unknown,no,may,28.0,154.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
6522,30.0,services,married,high.school,no,no,may,31.0,226.0,10.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
6523,32.0,technician,single,university.degree,no,no,may,4.0,141.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
6524,34.0,blue-collar,single,university.degree,no,yes,may,21.0,165.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
6525,34.0,blue-collar,single,university.degree,no,no,may,5.0,156.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
6526,52.0,admin.,married,high.school,unknown,yes,may,5.0,99.0,5.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
6527,43.0,services,married,high.school,unknown,no,may,11.0,297.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-11
6528,42.0,unemployed,married,basic.9y,no,no,may,9.0,174.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
6529,42.0,admin.,single,university.degree,unknown,yes,may,27.0,62.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
6530,38.0,technician,divorced,basic.9y,no,no,may,19.0,221.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
6532,29.0,technician,married,university.degree,no,no,may,10.0,104.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
6533,47.0,admin.,married,basic.9y,no,yes,may,17.0,136.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
6534,36.0,blue-collar,married,basic.4y,unknown,yes,may,19.0,21.0,21.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
6535,51.0,admin.,divorced,university.degree,no,yes,may,20.0,72.0,18.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
6536,41.0,blue-collar,single,high.school,no,yes,may,8.0,125.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
6537,33.0,admin.,married,high.school,no,no,may,5.0,307.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
6538,38.0,admin.,married,university.degree,no,yes,may,31.0,154.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
6539,33.0,admin.,married,high.school,no,no,may,30.0,357.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-30
6540,36.0,blue-collar,married,professional.course,unknown,yes,may,13.0,236.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
6541,33.0,blue-collar,single,high.school,no,yes,may,1.0,202.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
6542,36.0,admin.,married,high.school,no,no,may,15.0,227.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
6543,44.0,blue-collar,divorced,basic.9y,no,yes,may,28.0,166.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
6544,44.0,admin.,married,university.degree,no,yes,may,12.0,143.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-12
6545,31.0,services,married,high.school,no,yes,may,9.0,119.0,5.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
6546,45.0,services,single,high.school,no,yes,may,26.0,268.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
6547,48.0,admin.,divorced,high.school,no,yes,may,24.0,507.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
6548,25.0,management,single,university.degree,no,yes,may,18.0,126.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-18
6549,37.0,self-employed,married,professional.course,no,yes,may,27.0,268.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
6550,27.0,services,single,high.school,no,yes,may,28.0,386.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
6551,35.0,blue-collar,married,basic.6y,unknown,no,may,1.0,313.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
6552,34.0,services,married,high.school,no,no,may,25.0,63.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
6553,36.0,services,married,basic.9y,unknown,yes,may,3.0,87.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
6554,38.0,blue-collar,single,basic.9y,no,yes,may,10.0,75.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
6555,46.0,blue-collar,married,basic.4y,no,no,may,25.0,89.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
6556,42.0,technician,married,professional.course,no,no,may,20.0,96.0,5.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
6557,42.0,blue-collar,married,basic.9y,no,yes,may,9.0,209.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
6558,39.0,blue-collar,married,basic.6y,unknown,no,may,15.0,181.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
6559,38.0,admin.,married,high.school,unknown,no,may,27.0,173.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
6560,31.0,blue-collar,married,basic.6y,no,no,may,2.0,439.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
6561,28.0,self-employed,married,professional.course,no,yes,may,22.0,119.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
6562,29.0,admin.,single,university.degree,no,yes,may,14.0,713.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-14
6563,32.0,technician,single,high.school,no,yes,may,17.0,202.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
6564,39.0,admin.,married,professional.course,no,yes,may,19.0,72.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
6565,34.0,admin.,single,high.school,no,yes,may,17.0,78.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
6566,27.0,blue-collar,married,basic.9y,no,no,may,7.0,217.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-07
6567,27.0,blue-collar,married,basic.9y,no,no,may,31.0,392.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
6568,30.0,technician,divorced,basic.9y,no,yes,may,25.0,188.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
6569,36.0,services,married,high.school,unknown,no,may,29.0,130.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-29
6570,39.0,blue-collar,married,basic.4y,no,yes,may,23.0,151.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
6571,37.0,blue-collar,single,basic.9y,no,no,may,6.0,211.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
6572,31.0,blue-collar,single,high.school,no,no,may,18.0,249.0,11.0,0.0,nonexistent,93.994,4.857,no,2024-05-18
6573,56.0,technician,married,basic.4y,unknown,no,may,19.0,1210.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
6574,49.0,blue-collar,married,basic.9y,unknown,yes,may,8.0,27.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
6575,20.0,entrepreneur,single,high.school,no,no,may,11.0,680.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-11
6576,53.0,technician,divorced,university.degree,no,yes,may,8.0,206.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
6577,40.0,blue-collar,single,basic.9y,no,no,may,11.0,227.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-11
6578,30.0,blue-collar,married,basic.6y,no,no,may,31.0,124.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
6579,50.0,housemaid,married,basic.9y,unknown,unknown,may,21.0,66.0,7.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
6580,30.0,services,married,basic.9y,no,yes,may,17.0,821.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
6581,41.0,services,divorced,basic.9y,no,yes,may,28.0,189.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
6582,53.0,technician,divorced,university.degree,no,yes,may,9.0,352.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
6583,36.0,admin.,single,university.degree,no,yes,may,17.0,126.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
6584,39.0,blue-collar,single,basic.4y,unknown,no,may,17.0,565.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
6586,56.0,blue-collar,married,basic.9y,unknown,no,may,29.0,167.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-29
6587,39.0,admin.,married,high.school,no,no,may,13.0,211.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
6588,40.0,admin.,single,high.school,no,yes,may,18.0,742.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-18
6589,33.0,blue-collar,married,basic.6y,no,yes,may,18.0,134.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-18
6590,47.0,blue-collar,married,basic.4y,unknown,yes,may,8.0,615.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
6591,29.0,admin.,single,high.school,no,yes,may,3.0,143.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
6592,55.0,admin.,married,high.school,no,yes,may,12.0,497.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-12
6593,38.0,admin.,single,university.degree,no,yes,may,27.0,105.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
